YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,11,2,1,AA,1772,N153UW,SFO,CLT,10,2.0,-8.0,12.0,14.0,291.0,271.0,255.0,2296,729.0,4.0,801,733.0,-28.0,0,0,,,,,,
2015,11,2,1,AA,448,N539UW,SLC,CLT,15,6.0,-9.0,11.0,17.0,232.0,209.0,192.0,1727,529.0,6.0,607,535.0,-32.0,0,0,,,,,,
2015,11,2,1,AA,1044,N009AA,IAH,MIA,500,457.0,-3.0,16.0,513.0,143.0,142.0,121.0,964,814.0,5.0,823,819.0,-4.0,0,0,,,,,,
2015,11,2,1,AA,1403,N3GBAA,DFW,MIA,500,525.0,25.0,20.0,545.0,164.0,166.0,138.0,1121,903.0,8.0,844,911.0,27.0,0,0,,2.0,0.0,25.0,0.0,0.0
2015,11,2,1,AA,1432,N438AA,ATL,ORD,500,457.0,-3.0,11.0,508.0,130.0,103.0,84.0,606,532.0,8.0,610,540.0,-30.0,0,0,,,,,,
2015,11,2,1,HA,102,N484HA,HNL,ITO,500,524.0,24.0,10.0,534.0,52.0,48.0,33.0,216,607.0,5.0,552,612.0,20.0,0,0,,0.0,0.0,20.0,0.0,0.0
2015,11,2,1,AA,2011,N721UW,BWI,CLT,515,506.0,-9.0,15.0,521.0,83.0,86.0,66.0,361,627.0,5.0,638,632.0,-6.0,0,0,,,,,,
2015,11,2,1,WN,1560,N923WN,MDW,BWI,515,510.0,-5.0,9.0,519.0,105.0,95.0,82.0,611,741.0,4.0,800,745.0,-15.0,0,0,,,,,,
2015,11,2,1,WN,1524,N460WN,MHT,BWI,535,529.0,-6.0,10.0,539.0,105.0,107.0,83.0,377,702.0,14.0,720,716.0,-4.0,0,0,,,,,,
2015,11,2,1,AA,2243,N868AA,JFK,MIA,540,538.0,-2.0,15.0,553.0,180.0,168.0,146.0,1089,819.0,7.0,840,826.0,-14.0,0,0,,,,,,
2015,11,2,1,AA,281,N3HPAA,MIA,DFW,550,717.0,87.0,13.0,730.0,196.0,,,1121,1203.0,30.0,806,1233.0,,1,0,,,,,,
2015,11,3,2,AA,1230,N3GSAA,SEA,DFW,5,2358.0,-7.0,19.0,17.0,237.0,236.0,209.0,1660,546.0,8.0,602,554.0,-8.0,0,0,,,,,,
2015,11,3,2,AA,2020,N193UW,PHX,CLT,5,4.0,-1.0,13.0,17.0,234.0,223.0,203.0,1773,540.0,7.0,559,547.0,-12.0,0,0,,,,,,
2015,11,3,2,NK,612,N609NK,LAS,MSP,5,3.0,-2.0,10.0,13.0,177.0,162.0,142.0,1299,435.0,10.0,502,445.0,-17.0,0,0,,,,,,
2015,11,3,2,AA,2406,N858AA,LAX,DFW,10,308.0,178.0,10.0,318.0,176.0,172.0,148.0,1235,746.0,14.0,506,800.0,174.0,0,0,,0.0,0.0,174.0,0.0,0.0
2015,11,3,2,AA,1772,N919US,SFO,CLT,10,3.0,-7.0,10.0,13.0,291.0,287.0,260.0,2296,733.0,17.0,801,750.0,-11.0,0,0,,,,,,
2015,11,3,2,DL,2324,N683DA,SLC,ATL,55,47.0,-8.0,22.0,109.0,202.0,219.0,186.0,1590,615.0,11.0,617,626.0,9.0,0,0,,,,,,
2015,11,3,2,AA,1044,N026AA,IAH,MIA,500,455.0,-5.0,12.0,507.0,143.0,135.0,117.0,964,804.0,6.0,823,810.0,-13.0,0,0,,,,,,
2015,11,3,2,AA,1403,N3FBAA,DFW,MIA,500,455.0,-5.0,12.0,507.0,164.0,155.0,135.0,1121,822.0,8.0,844,830.0,-14.0,0,0,,,,,,
2015,11,3,2,AA,1432,N481AA,ATL,ORD,500,725.0,145.0,11.0,736.0,130.0,105.0,84.0,606,800.0,10.0,610,810.0,120.0,0,0,,0.0,0.0,120.0,0.0,0.0
2015,11,3,2,HA,102,N480HA,HNL,ITO,500,454.0,-6.0,7.0,501.0,52.0,47.0,34.0,216,535.0,6.0,552,541.0,-11.0,0,0,,,,,,
2015,11,3,2,WN,1560,N457WN,MDW,BWI,515,543.0,28.0,8.0,551.0,105.0,100.0,83.0,611,814.0,9.0,800,823.0,23.0,0,0,,0.0,0.0,23.0,0.0,0.0
2015,11,3,2,WN,1524,N441WN,MHT,BWI,535,531.0,-4.0,11.0,542.0,105.0,94.0,71.0,377,653.0,12.0,720,705.0,-15.0,0,0,,,,,,
2015,11,3,2,AA,2243,N862AA,JFK,MIA,540,537.0,-3.0,24.0,601.0,180.0,187.0,155.0,1089,836.0,8.0,840,844.0,4.0,0,0,,,,,,
2015,11,3,2,AA,281,N3AVAA,MIA,DFW,550,544.0,-6.0,18.0,602.0,196.0,188.0,159.0,1121,741.0,11.0,806,752.0,-14.0,0,0,,,,,,
2015,11,3,2,UA,1460,N412UA,BWI,IAH,550,549.0,-1.0,11.0,600.0,210.0,183.0,167.0,1235,747.0,5.0,820,752.0,-28.0,0,0,,,,,,
2015,11,4,3,AA,1230,N3ERAA,SEA,DFW,5,2400.0,-5.0,16.0,16.0,237.0,226.0,206.0,1660,542.0,4.0,602,546.0,-16.0,0,0,,,,,,
2015,11,4,3,AA,2020,N978UY,PHX,CLT,5,5.0,0.0,13.0,18.0,234.0,216.0,198.0,1773,536.0,5.0,559,541.0,-18.0,0,0,,,,,,
2015,11,4,3,NK,612,N638NK,LAS,MSP,5,1.0,-4.0,9.0,10.0,177.0,160.0,145.0,1299,435.0,6.0,502,441.0,-21.0,0,0,,,,,,
2015,11,4,3,AA,2406,N864AA,LAX,DFW,10,10.0,0.0,13.0,23.0,176.0,164.0,146.0,1235,449.0,5.0,506,454.0,-12.0,0,0,,,,,,
2015,11,4,3,AA,1772,N981UY,SFO,CLT,10,2400.0,-10.0,13.0,13.0,291.0,292.0,270.0,2296,743.0,9.0,801,752.0,-9.0,0,0,,,,,,
2015,11,4,3,AA,1044,N005AA,IAH,MIA,500,505.0,5.0,10.0,515.0,143.0,138.0,120.0,964,815.0,8.0,823,823.0,0.0,0,0,,,,,,
2015,11,4,3,AA,1403,N3JPAA,DFW,MIA,500,455.0,-5.0,12.0,507.0,164.0,153.0,136.0,1121,823.0,5.0,844,828.0,-16.0,0,0,,,,,,
2015,11,4,3,AA,1432,N581AA,ATL,ORD,500,501.0,1.0,14.0,515.0,130.0,113.0,89.0,606,544.0,10.0,610,554.0,-16.0,0,0,,,,,,
2015,11,4,3,HA,102,N488HA,HNL,ITO,500,454.0,-6.0,9.0,503.0,52.0,49.0,35.0,216,538.0,5.0,552,543.0,-9.0,0,0,,,,,,
2015,11,4,3,WN,1560,N7844A,MDW,BWI,515,515.0,0.0,10.0,525.0,105.0,100.0,80.0,611,745.0,10.0,800,755.0,-5.0,0,0,,,,,,
2015,11,4,3,WN,1524,N265WN,MHT,BWI,535,531.0,-4.0,11.0,542.0,105.0,118.0,72.0,377,654.0,35.0,720,729.0,9.0,0,0,,,,,,
2015,11,4,3,WN,3145,N914WN,SLC,LAS,535,534.0,-1.0,9.0,543.0,85.0,76.0,60.0,368,543.0,7.0,600,550.0,-10.0,0,0,,,,,,
2015,11,4,3,AA,2243,N862AA,JFK,MIA,540,604.0,24.0,17.0,621.0,180.0,172.0,149.0,1089,850.0,6.0,840,856.0,16.0,0,0,,0.0,0.0,16.0,0.0,0.0
2015,11,4,3,AA,281,N3DXAA,MIA,DFW,550,543.0,-7.0,21.0,604.0,196.0,202.0,163.0,1121,747.0,18.0,806,805.0,-1.0,0,0,,,,,,
2015,11,4,3,UA,1557,N17233,BWI,IAH,550,547.0,-3.0,11.0,558.0,211.0,185.0,166.0,1235,744.0,8.0,821,752.0,-29.0,0,0,,,,,,
2015,11,5,4,AA,1230,N3ACAA,SEA,DFW,5,7.0,2.0,12.0,19.0,230.0,213.0,197.0,1660,536.0,4.0,555,540.0,-15.0,0,0,,,,,,
2015,11,5,4,NK,612,N621NK,LAS,MSP,5,2359.0,-6.0,10.0,9.0,177.0,160.0,144.0,1299,433.0,6.0,502,439.0,-23.0,0,0,,,,,,
2015,11,5,4,AA,2406,N863AA,LAX,DFW,10,6.0,-4.0,26.0,32.0,171.0,172.0,138.0,1235,450.0,8.0,501,458.0,-3.0,0,0,,,,,,
2015,11,5,4,UA,680,N28457,SFO,ORD,14,13.0,-1.0,13.0,26.0,258.0,251.0,230.0,1846,616.0,8.0,632,624.0,-8.0,0,0,,,,,,
2015,11,5,4,AA,2020,N925UY,PHX,CLT,15,12.0,-3.0,11.0,23.0,226.0,211.0,196.0,1773,539.0,4.0,601,543.0,-18.0,0,0,,,,,,
2015,11,5,4,AA,448,N537UW,SLC,CLT,25,16.0,-9.0,17.0,33.0,223.0,227.0,203.0,1727,556.0,7.0,608,603.0,-5.0,0,0,,,,,,
2015,11,5,4,AA,1403,N5FBAA,DFW,MIA,500,505.0,5.0,9.0,514.0,158.0,148.0,131.0,1121,825.0,8.0,838,833.0,-5.0,0,0,,,,,,
2015,11,5,4,AA,2564,N473AA,ATL,ORD,500,454.0,-6.0,12.0,506.0,138.0,109.0,86.0,606,532.0,11.0,618,543.0,-35.0,0,0,,,,,,
2015,11,5,4,AA,2244,N439AA,IAH,DFW,500,459.0,-1.0,12.0,511.0,73.0,60.0,44.0,224,555.0,4.0,613,559.0,-14.0,0,0,,,,,,
2015,11,5,4,HA,102,N489HA,HNL,ITO,500,453.0,-7.0,12.0,505.0,52.0,59.0,41.0,216,546.0,6.0,552,552.0,0.0,0,0,,,,,,
2015,11,5,4,AA,2011,N722US,BWI,CLT,515,556.0,41.0,17.0,613.0,88.0,74.0,54.0,361,707.0,3.0,643,710.0,27.0,0,0,,0.0,0.0,27.0,0.0,0.0
2015,11,5,4,WN,1560,N942WN,MDW,BWI,515,515.0,0.0,9.0,524.0,105.0,96.0,83.0,611,747.0,4.0,800,751.0,-9.0,0,0,,,,,,
2015,11,5,4,AA,2243,N852AA,JFK,MIA,535,531.0,-4.0,23.0,554.0,188.0,171.0,141.0,1089,815.0,7.0,843,822.0,-21.0,0,0,,,,,,
2015,11,5,4,WN,1524,N611SW,MHT,BWI,535,534.0,-1.0,10.0,544.0,105.0,86.0,70.0,377,654.0,6.0,720,700.0,-20.0,0,0,,,,,,
2015,11,5,4,AA,1541,N3FMAA,MIA,DFW,550,552.0,2.0,14.0,606.0,200.0,182.0,162.0,1121,748.0,6.0,810,754.0,-16.0,0,0,,,,,,
2015,11,6,5,AA,1230,N3CLAA,SEA,DFW,5,13.0,8.0,18.0,31.0,230.0,218.0,195.0,1660,546.0,5.0,555,551.0,-4.0,0,0,,,,,,
2015,11,6,5,NK,612,N643NK,LAS,MSP,5,19.0,14.0,10.0,29.0,177.0,163.0,146.0,1299,455.0,7.0,502,502.0,0.0,0,0,,,,,,
2015,11,6,5,AA,2406,N855AA,LAX,DFW,10,130.0,80.0,16.0,146.0,171.0,165.0,142.0,1235,608.0,7.0,501,615.0,74.0,0,0,,0.0,0.0,74.0,0.0,0.0
2015,11,6,5,UA,680,N39461,SFO,ORD,14,11.0,-3.0,10.0,21.0,258.0,241.0,227.0,1846,608.0,4.0,632,612.0,-20.0,0,0,,,,,,
2015,11,6,5,AA,2020,N193UW,PHX,CLT,15,26.0,11.0,14.0,40.0,226.0,214.0,194.0,1773,554.0,6.0,601,600.0,-1.0,0,0,,,,,,
2015,11,6,5,AA,448,N651AW,SLC,CLT,25,30.0,5.0,17.0,47.0,223.0,246.0,219.0,1727,626.0,10.0,608,636.0,28.0,0,0,,23.0,0.0,5.0,0.0,0.0
2015,11,6,5,AA,1403,N5EHAA,DFW,MIA,500,457.0,-3.0,12.0,509.0,158.0,154.0,134.0,1121,823.0,8.0,838,831.0,-7.0,0,0,,,,,,
2015,11,6,5,AA,2564,N473AA,ATL,ORD,500,458.0,-2.0,18.0,516.0,138.0,123.0,96.0,606,552.0,9.0,618,601.0,-17.0,0,0,,,,,,
2015,11,6,5,AA,2244,N4WKAA,IAH,DFW,500,459.0,-1.0,14.0,513.0,73.0,57.0,37.0,224,550.0,6.0,613,556.0,-17.0,0,0,,,,,,
2015,11,6,5,HA,102,N479HA,HNL,ITO,500,454.0,-6.0,8.0,502.0,52.0,49.0,35.0,216,537.0,6.0,552,543.0,-9.0,0,0,,,,,,
2015,11,6,5,AA,2011,N713UW,BWI,CLT,515,509.0,-6.0,15.0,524.0,88.0,89.0,69.0,361,633.0,5.0,643,638.0,-5.0,0,0,,,,,,
2015,11,6,5,WN,1560,N209WN,MDW,BWI,515,513.0,-2.0,8.0,521.0,105.0,92.0,79.0,611,740.0,5.0,800,745.0,-15.0,0,0,,,,,,
2015,11,6,5,AA,2243,N871AA,JFK,MIA,535,640.0,65.0,23.0,703.0,188.0,172.0,143.0,1089,926.0,6.0,843,932.0,49.0,0,0,,0.0,0.0,49.0,0.0,0.0
2015,11,6,5,WN,1524,N703SW,MHT,BWI,535,529.0,-6.0,8.0,537.0,105.0,94.0,79.0,377,656.0,7.0,720,703.0,-17.0,0,0,,,,,,
2015,11,6,5,AA,1541,N386AA,MIA,DFW,550,705.0,75.0,15.0,720.0,200.0,174.0,150.0,1121,850.0,9.0,810,859.0,49.0,0,0,,0.0,0.0,49.0,0.0,0.0
2015,11,7,6,AA,1230,N3EBAA,SEA,DFW,5,155.0,110.0,10.0,205.0,230.0,214.0,199.0,1660,724.0,5.0,555,729.0,94.0,0,0,,0.0,0.0,94.0,0.0,0.0
2015,11,7,6,NK,612,N628NK,LAS,MSP,5,2.0,-3.0,12.0,14.0,177.0,183.0,168.0,1299,502.0,3.0,502,505.0,3.0,0,0,,,,,,
2015,11,7,6,AA,2406,N863AA,LAX,DFW,10,11.0,1.0,18.0,29.0,171.0,172.0,150.0,1235,459.0,4.0,501,503.0,2.0,0,0,,,,,,
2015,11,7,6,UA,680,N54241,SFO,ORD,14,10.0,-4.0,13.0,23.0,258.0,246.0,227.0,1846,610.0,6.0,632,616.0,-16.0,0,0,,,,,,
2015,11,7,6,AA,2020,N534UW,PHX,CLT,15,11.0,-4.0,12.0,23.0,226.0,211.0,192.0,1773,535.0,7.0,601,542.0,-19.0,0,0,,,,,,
2015,11,7,6,AA,448,N662AW,SLC,CLT,25,19.0,-6.0,18.0,37.0,223.0,227.0,200.0,1727,557.0,9.0,608,606.0,-2.0,0,0,,,,,,
2015,11,7,6,AA,1403,N640AA,DFW,MIA,500,500.0,0.0,12.0,512.0,158.0,159.0,135.0,1121,827.0,12.0,838,839.0,1.0,0,0,,,,,,
2015,11,7,6,AA,2564,N502AA,ATL,ORD,500,455.0,-5.0,15.0,510.0,138.0,111.0,88.0,606,538.0,8.0,618,546.0,-32.0,0,0,,,,,,
2015,11,7,6,AA,2244,N4XRAA,IAH,DFW,500,457.0,-3.0,25.0,522.0,73.0,73.0,39.0,224,601.0,9.0,613,610.0,-3.0,0,0,,,,,,
2015,11,7,6,HA,102,N493HA,HNL,ITO,500,453.0,-7.0,11.0,504.0,52.0,58.0,40.0,216,544.0,7.0,552,551.0,-1.0,0,0,,,,,,
2015,11,7,6,AA,668,N711UW,BWI,CLT,515,514.0,-1.0,23.0,537.0,88.0,101.0,71.0,361,648.0,7.0,643,655.0,12.0,0,0,,,,,,
2015,11,7,6,WN,2307,N915WN,MDW,LGA,530,526.0,-4.0,9.0,535.0,125.0,102.0,85.0,725,800.0,8.0,835,808.0,-27.0,0,0,,,,,,
2015,11,7,6,WN,3219,N567WN,MHT,BWI,530,523.0,-7.0,10.0,533.0,105.0,91.0,77.0,377,650.0,4.0,715,654.0,-21.0,0,0,,,,,,
2015,11,7,6,AA,2243,N875AA,JFK,MIA,535,537.0,2.0,13.0,550.0,188.0,169.0,152.0,1089,822.0,4.0,843,826.0,-17.0,0,0,,,,,,
2015,11,7,6,AA,1541,N3BGAA,MIA,DFW,550,547.0,-3.0,17.0,604.0,200.0,189.0,162.0,1121,746.0,10.0,810,756.0,-14.0,0,0,,,,,,
2015,11,8,7,NK,612,N629NK,LAS,MSP,5,2359.0,-6.0,10.0,9.0,177.0,176.0,156.0,1299,445.0,10.0,502,455.0,-7.0,0,0,,,,,,
2015,11,8,7,UA,680,N17244,SFO,ORD,14,12.0,-2.0,15.0,27.0,258.0,242.0,223.0,1846,610.0,4.0,632,614.0,-18.0,0,0,,,,,,
2015,11,8,7,F9,1270,N211FR,LAX,ORD,15,10.0,-5.0,12.0,22.0,235.0,237.0,216.0,1744,558.0,9.0,610,607.0,-3.0,0,0,,,,,,
2015,11,8,7,UA,514,N66803,PHX,ORD,54,48.0,-6.0,10.0,58.0,206.0,190.0,177.0,1440,455.0,3.0,520,458.0,-22.0,0,0,,,,,,
2015,11,8,7,DL,2324,N679DA,SLC,ATL,55,47.0,-8.0,15.0,102.0,202.0,210.0,185.0,1590,607.0,10.0,617,617.0,0.0,0,0,,,,,,
2015,11,8,7,AA,1228,N3KNAA,SEA,DFW,500,455.0,-5.0,14.0,509.0,234.0,232.0,206.0,1660,1035.0,12.0,1054,1047.0,-7.0,0,0,,,,,,
2015,11,8,7,AA,1403,N5FCAA,DFW,MIA,500,457.0,-3.0,10.0,507.0,158.0,149.0,134.0,1121,821.0,5.0,838,826.0,-12.0,0,0,,,,,,
2015,11,8,7,AA,2564,N4WNAA,ATL,ORD,500,522.0,22.0,14.0,536.0,138.0,112.0,91.0,606,607.0,7.0,618,614.0,-4.0,0,0,,,,,,
2015,11,8,7,HA,206,N488HA,HNL,OGG,504,456.0,-8.0,12.0,508.0,39.0,41.0,23.0,100,531.0,6.0,543,537.0,-6.0,0,0,,,,,,
2015,11,8,7,AA,1044,N023AA,IAH,MIA,515,516.0,1.0,18.0,534.0,144.0,146.0,120.0,964,834.0,8.0,839,842.0,3.0,0,0,,,,,,
2015,11,8,7,AA,2243,N874AA,JFK,MIA,535,531.0,-4.0,14.0,545.0,188.0,167.0,145.0,1089,810.0,8.0,843,818.0,-25.0,0,0,,,,,,
2015,11,8,7,WN,366,N700GS,MDW,MCO,540,531.0,-9.0,16.0,547.0,160.0,151.0,129.0,990,856.0,6.0,920,902.0,-18.0,0,0,,,,,,
2015,11,8,7,WN,5950,N217JC,MHT,MDW,545,540.0,-5.0,11.0,551.0,160.0,143.0,127.0,838,658.0,5.0,725,703.0,-22.0,0,0,,,,,,
2015,11,8,7,AA,1049,N3BCAA,BWI,MIA,550,543.0,-7.0,10.0,553.0,168.0,143.0,127.0,946,800.0,6.0,838,806.0,-32.0,0,0,,,,,,
2015,11,8,7,AA,1541,N3ENAA,MIA,DFW,550,548.0,-2.0,16.0,604.0,200.0,188.0,167.0,1121,751.0,5.0,810,756.0,-14.0,0,0,,,,,,
2015,11,9,1,AA,1230,N3EHAA,SEA,DFW,5,2356.0,-9.0,17.0,13.0,230.0,220.0,197.0,1660,530.0,6.0,555,536.0,-19.0,0,0,,,,,,
2015,11,9,1,NK,612,N606NK,LAS,MSP,5,2.0,-3.0,18.0,20.0,177.0,172.0,148.0,1299,448.0,6.0,502,454.0,-8.0,0,0,,,,,,
2015,11,9,1,AA,2406,N855AA,LAX,DFW,10,10.0,0.0,18.0,28.0,171.0,166.0,138.0,1235,446.0,10.0,501,456.0,-5.0,0,0,,,,,,
2015,11,9,1,UA,680,N37456,SFO,ORD,14,16.0,2.0,15.0,31.0,258.0,246.0,216.0,1846,607.0,15.0,632,622.0,-10.0,0,0,,,,,,
2015,11,9,1,AA,2020,N904AW,PHX,CLT,15,9.0,-6.0,14.0,23.0,222.0,220.0,199.0,1773,542.0,7.0,557,549.0,-8.0,0,0,,,,,,
2015,11,9,1,AA,448,N109UW,SLC,CLT,25,18.0,-7.0,12.0,30.0,223.0,228.0,209.0,1727,559.0,7.0,608,606.0,-2.0,0,0,,,,,,
2015,11,9,1,AA,1403,N5FDAA,DFW,MIA,500,457.0,-3.0,14.0,511.0,158.0,169.0,141.0,1121,832.0,14.0,838,846.0,8.0,0,0,,,,,,
2015,11,9,1,AA,2564,N4WNAA,ATL,ORD,500,456.0,-4.0,12.0,508.0,138.0,103.0,85.0,606,533.0,6.0,618,539.0,-39.0,0,0,,,,,,
2015,11,9,1,AA,2244,N4XCAA,IAH,DFW,500,453.0,-7.0,14.0,507.0,73.0,62.0,41.0,224,548.0,7.0,613,555.0,-18.0,0,0,,,,,,
2015,11,9,1,HA,102,N479HA,HNL,ITO,500,453.0,-7.0,10.0,503.0,52.0,54.0,39.0,216,542.0,5.0,552,547.0,-5.0,0,0,,,,,,
2015,11,9,1,AA,2011,N721UW,BWI,CLT,515,509.0,-6.0,19.0,528.0,88.0,88.0,63.0,361,631.0,6.0,643,637.0,-6.0,0,0,,,,,,
2015,11,9,1,WN,1560,N488WN,MDW,BWI,515,510.0,-5.0,10.0,520.0,105.0,125.0,81.0,611,741.0,34.0,800,815.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0
2015,11,9,1,AA,2243,N869AA,JFK,MIA,535,546.0,11.0,14.0,600.0,188.0,174.0,154.0,1089,834.0,6.0,843,840.0,-3.0,0,0,,,,,,
2015,11,9,1,WN,1524,N263WN,MHT,BWI,535,529.0,-6.0,25.0,554.0,105.0,107.0,75.0,377,709.0,7.0,720,716.0,-4.0,0,0,,,,,,
2015,11,9,1,AA,1541,N3EKAA,MIA,DFW,550,543.0,-7.0,17.0,600.0,200.0,190.0,165.0,1121,745.0,8.0,810,753.0,-17.0,0,0,,,,,,
2015,11,10,2,AA,1230,N3GFAA,SEA,DFW,5,2357.0,-8.0,13.0,10.0,230.0,210.0,192.0,1660,522.0,5.0,555,527.0,-28.0,0,0,,,,,,
2015,11,10,2,NK,612,N601NK,LAS,MSP,5,5.0,0.0,11.0,16.0,177.0,159.0,141.0,1299,437.0,7.0,502,444.0,-18.0,0,0,,,,,,
2015,11,10,2,AA,2406,N862AA,LAX,DFW,10,7.0,-3.0,13.0,20.0,171.0,157.0,135.0,1235,435.0,9.0,501,444.0,-17.0,0,0,,,,,,
2015,11,10,2,UA,680,N39416,SFO,ORD,14,10.0,-4.0,15.0,25.0,258.0,242.0,221.0,1846,606.0,6.0,632,612.0,-20.0,0,0,,,,,,
2015,11,10,2,AA,2020,N560UW,PHX,CLT,15,13.0,-2.0,34.0,47.0,226.0,225.0,185.0,1773,552.0,6.0,601,558.0,-3.0,0,0,,,,,,
2015,11,10,2,DL,2324,N683DA,SLC,ATL,55,52.0,-3.0,17.0,109.0,202.0,199.0,176.0,1590,605.0,6.0,617,611.0,-6.0,0,0,,,,,,
2015,11,10,2,AA,1403,N5EPAA,DFW,MIA,500,455.0,-5.0,9.0,504.0,158.0,148.0,134.0,1121,818.0,5.0,838,823.0,-15.0,0,0,,,,,,
2015,11,10,2,AA,2564,N4YBAA,ATL,ORD,500,1622.0,682.0,14.0,1636.0,138.0,141.0,92.0,606,1708.0,35.0,618,1743.0,685.0,0,0,,3.0,0.0,682.0,0.0,0.0
2015,11,10,2,AA,2244,N4YAAA,IAH,DFW,500,453.0,-7.0,11.0,504.0,73.0,59.0,41.0,224,545.0,7.0,613,552.0,-21.0,0,0,,,,,,
2015,11,10,2,HA,102,N475HA,HNL,ITO,500,455.0,-5.0,6.0,501.0,52.0,47.0,36.0,216,537.0,5.0,552,542.0,-10.0,0,0,,,,,,
2015,11,10,2,AA,2011,N732US,BWI,CLT,515,539.0,24.0,15.0,554.0,88.0,85.0,67.0,361,701.0,3.0,643,704.0,21.0,0,0,,0.0,0.0,21.0,0.0,0.0
2015,11,10,2,WN,1614,N790SW,MDW,PHL,520,518.0,-2.0,8.0,526.0,115.0,104.0,88.0,668,754.0,8.0,815,802.0,-13.0,0,0,,,,,,
2015,11,10,2,AA,2243,N869AA,JFK,MIA,535,532.0,-3.0,17.0,549.0,188.0,178.0,153.0,1089,822.0,8.0,843,830.0,-13.0,0,0,,,,,,
2015,11,10,2,WN,1524,N617SW,MHT,BWI,535,529.0,-6.0,11.0,540.0,105.0,93.0,76.0,377,656.0,6.0,720,702.0,-18.0,0,0,,,,,,
2015,11,10,2,AA,1541,N3JXAA,MIA,DFW,550,554.0,4.0,15.0,609.0,200.0,180.0,160.0,1121,749.0,5.0,810,754.0,-16.0,0,0,,,,,,
2015,11,11,3,AA,1230,N3HJAA,SEA,DFW,5,2359.0,-6.0,12.0,11.0,230.0,207.0,191.0,1660,522.0,4.0,555,526.0,-29.0,0,0,,,,,,
2015,11,11,3,NK,612,N625NK,LAS,MSP,5,2359.0,-6.0,11.0,10.0,177.0,157.0,142.0,1299,432.0,4.0,502,436.0,-26.0,0,0,,,,,,
2015,11,11,3,AA,2406,N853AA,LAX,DFW,10,2.0,-8.0,22.0,24.0,171.0,161.0,134.0,1235,438.0,5.0,501,443.0,-18.0,0,0,,,,,,
2015,11,11,3,UA,680,N68453,SFO,ORD,14,16.0,2.0,17.0,33.0,258.0,251.0,221.0,1846,614.0,13.0,632,627.0,-5.0,0,0,,,,,,
2015,11,11,3,AA,2020,N195UW,PHX,CLT,15,35.0,20.0,7.0,42.0,226.0,190.0,179.0,1773,541.0,4.0,601,545.0,-16.0,0,0,,,,,,
2015,11,11,3,AA,1403,N5ECAA,DFW,MIA,500,501.0,1.0,14.0,515.0,158.0,159.0,139.0,1121,834.0,6.0,838,840.0,2.0,0,0,,,,,,
2015,11,11,3,AA,2564,N493AA,ATL,ORD,500,452.0,-8.0,13.0,505.0,138.0,127.0,95.0,606,540.0,19.0,618,559.0,-19.0,0,0,,,,,,
2015,11,11,3,AA,2244,N4YRAA,IAH,DFW,500,454.0,-6.0,9.0,503.0,73.0,53.0,40.0,224,543.0,4.0,613,547.0,-26.0,0,0,,,,,,
2015,11,11,3,HA,102,N488HA,HNL,ITO,500,456.0,-4.0,10.0,506.0,52.0,53.0,37.0,216,543.0,6.0,552,549.0,-3.0,0,0,,,,,,
2015,11,11,3,AA,2011,N710UW,BWI,CLT,515,507.0,-8.0,15.0,522.0,88.0,85.0,65.0,361,627.0,5.0,643,632.0,-11.0,0,0,,,,,,
2015,11,11,3,WN,1614,N298WN,MDW,PHL,520,516.0,-4.0,8.0,524.0,115.0,103.0,85.0,668,749.0,10.0,815,759.0,-16.0,0,0,,,,,,
2015,11,11,3,AA,2243,N869AA,JFK,MIA,535,538.0,3.0,18.0,556.0,188.0,161.0,136.0,1089,812.0,7.0,843,819.0,-24.0,0,0,,,,,,
2015,11,11,3,WN,1524,N453WN,MHT,BWI,535,530.0,-5.0,13.0,543.0,105.0,103.0,86.0,377,709.0,4.0,720,713.0,-7.0,0,0,,,,,,
2015,11,11,3,WN,3145,N223WN,SLC,LAS,535,532.0,-3.0,14.0,546.0,85.0,84.0,52.0,368,538.0,18.0,600,556.0,-4.0,0,0,,,,,,
2015,11,11,3,AA,1541,N3GMAA,MIA,DFW,550,553.0,3.0,14.0,607.0,200.0,188.0,167.0,1121,754.0,7.0,810,801.0,-9.0,0,0,,,,,,
2015,11,12,4,AA,1230,N3ABAA,SEA,DFW,5,2358.0,-7.0,12.0,10.0,230.0,214.0,188.0,1660,518.0,14.0,555,532.0,-23.0,0,0,,,,,,
2015,11,12,4,AA,2406,N856AA,LAX,DFW,10,7.0,-3.0,17.0,24.0,171.0,163.0,141.0,1235,445.0,5.0,501,450.0,-11.0,0,0,,,,,,
